ano,sem_epidem,uf,sexo,virus,quantidade
2017,9,ES,Masculino,Adenovirus,0
2018,1,ES,Masculino,"Influenza A, B",0
2018,1,ES,Masculino,SARS_CoV_2,0
2018,1,ES,Masculino,VSR,0
2018,1,ES,Masculino,"Parainfluenza 1, 2, 3",0
2018,1,ES,Masculino,Adenovirus,0
2018,4,ES,Masculino,"Influenza A, B",0
2018,4,ES,Masculino,SARS_CoV_2,0
2018,4,ES,Masculino,VSR,0
2018,4,ES,Masculino,"Parainfluenza 1, 2, 3",0
2018,4,ES,Masculino,Adenovirus,0
2018,5,ES,Masculino,"Influenza A, B",0
2018,5,ES,Masculino,SARS_CoV_2,0
2018,5,ES,Masculino,VSR,0
2018,5,ES,Masculino,"Parainfluenza 1, 2, 3",0
2018,5,ES,Masculino,Adenovirus,0
2018,6,ES,Masculino,"Influenza A, B",1
2018,6,ES,Masculino,SARS_CoV_2,0
2018,6,ES,Masculino,VSR,0
2018,6,ES,Masculino,"Parainfluenza 1, 2, 3",0
2018,6,ES,Masculino,Adenovirus,0
2018,7,ES,Masculino,"Influenza A, B",0
2018,7,ES,Masculino,SARS_CoV_2,0
2018,7,ES,Masculino,VSR,0
2018,7,ES,Masculino,"Parainfluenza 1, 2, 3",0
2018,7,ES,Masculino,Adenovirus,0
2019,1,ES,Masculino,"Influenza A, B",0
2019,1,ES,Masculino,SARS_CoV_2,0
2019,1,ES,Masculino,VSR,0
2019,1,ES,Masculino,"Parainfluenza 1, 2, 3",0
2019,1,ES,Masculino,Adenovirus,0
2019,6,ES,Masculino,"Influenza A, B",0
2019,6,ES,Masculino,SARS_CoV_2,0
2019,6,ES,Masculino,VSR,0
2019,6,ES,Masculino,"Parainfluenza 1, 2, 3",0
2019,6,ES,Masculino,Adenovirus,0
2019,8,ES,Masculino,"Influenza A, B",0
2019,8,ES,Masculino,SARS_CoV_2,0
2019,8,ES,Masculino,VSR,1
2019,8,ES,Masculino,"Parainfluenza 1, 2, 3",0
2019,8,ES,Masculino,Adenovirus,0
2019,10,ES,Masculino,"Influenza A, B",1
2019,10,ES,Masculino,SARS_CoV_2,0
2019,10,ES,Masculino,VSR,0
2019,10,ES,Masculino,"Parainfluenza 1, 2, 3",0
2019,10,ES,Masculino,Adenovirus,0
2020,8,ES,Masculino,"Influenza A, B",0
2020,8,ES,Masculino,SARS_CoV_2,0
2020,8,ES,Masculino,VSR,0
2020,8,ES,Masculino,"Parainfluenza 1, 2, 3",0
2020,8,ES,Masculino,Adenovirus,0
2009,16,RJ,Masculino,"Influenza A, B",0
2009,16,RJ,Masculino,SARS_CoV_2,0
2009,16,RJ,Masculino,VSR,0
2009,16,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2009,16,RJ,Masculino,Adenovirus,0
2010,11,RJ,Masculino,"Influenza A, B",0
2010,11,RJ,Masculino,SARS_CoV_2,0
2010,11,RJ,Masculino,VSR,0
2010,11,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2010,11,RJ,Masculino,Adenovirus,0
2012,13,RJ,Masculino,"Influenza A, B",0
2012,13,RJ,Masculino,SARS_CoV_2,0
2012,13,RJ,Masculino,VSR,0
2012,13,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2012,13,RJ,Masculino,Adenovirus,0
2013,5,RJ,Masculino,"Influenza A, B",0
2013,5,RJ,Masculino,SARS_CoV_2,0
2013,5,RJ,Masculino,VSR,0
2013,5,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2013,5,RJ,Masculino,Adenovirus,0
2013,12,RJ,Masculino,"Influenza A, B",0
2013,12,RJ,Masculino,SARS_CoV_2,0
2013,12,RJ,Masculino,VSR,0
2013,12,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2013,12,RJ,Masculino,Adenovirus,0
2014,1,RJ,Masculino,"Influenza A, B",0
2014,1,RJ,Masculino,SARS_CoV_2,0
2014,1,RJ,Masculino,VSR,0
2014,1,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2014,1,RJ,Masculino,Adenovirus,0
2014,12,RJ,Masculino,"Influenza A, B",0
2014,12,RJ,Masculino,SARS_CoV_2,0
2014,12,RJ,Masculino,VSR,0
2014,12,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2014,12,RJ,Masculino,Adenovirus,0
2014,13,RJ,Masculino,"Influenza A, B",0
2014,13,RJ,Masculino,SARS_CoV_2,0
2014,13,RJ,Masculino,VSR,0
2014,13,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2014,13,RJ,Masculino,Adenovirus,0
2015,2,RJ,Masculino,"Influenza A, B",0
2015,2,RJ,Masculino,SARS_CoV_2,0
2015,2,RJ,Masculino,VSR,0
2015,2,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2015,2,RJ,Masculino,Adenovirus,0
2015,3,RJ,Masculino,"Influenza A, B",0
2015,3,RJ,Masculino,SARS_CoV_2,0
2015,3,RJ,Masculino,VSR,0
2015,3,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2015,3,RJ,Masculino,Adenovirus,0
2015,6,RJ,Masculino,"Influenza A, B",0
2015,6,RJ,Masculino,SARS_CoV_2,0
2015,6,RJ,Masculino,VSR,0
2015,6,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2015,6,RJ,Masculino,Adenovirus,0
2016,4,RJ,Masculino,"Influenza A, B",0
2016,4,RJ,Masculino,SARS_CoV_2,0
2016,4,RJ,Masculino,VSR,0
2016,4,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2016,4,RJ,Masculino,Adenovirus,0
2018,5,RJ,Masculino,"Influenza A, B",0
2018,5,RJ,Masculino,SARS_CoV_2,0
2018,5,RJ,Masculino,VSR,0
2018,5,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2018,5,RJ,Masculino,Adenovirus,0
2019,3,RJ,Masculino,"Influenza A, B",0
2019,3,RJ,Masculino,SARS_CoV_2,0
2019,3,RJ,Masculino,VSR,0
2019,3,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2019,3,RJ,Masculino,Adenovirus,0
2019,5,RJ,Masculino,"Influenza A, B",0
2019,5,RJ,Masculino,SARS_CoV_2,0
2019,5,RJ,Masculino,VSR,0
2019,5,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2019,5,RJ,Masculino,Adenovirus,0
2020,6,RJ,Masculino,"Influenza A, B",0
2020,6,RJ,Masculino,SARS_CoV_2,0
2020,6,RJ,Masculino,VSR,0
2020,6,RJ,Masculino,"Parainfluenza 1, 2, 3",0
2020,6,RJ,Masculino,Adenovirus,0
2009,16,SP,Masculino,"Influenza A, B",0
2009,16,SP,Masculino,SARS_CoV_2,0
2009,16,SP,Masculino,VSR,0
2009,16,SP,Masculino,"Parainfluenza 1, 2, 3",0
2009,16,SP,Masculino,Adenovirus,0
2011,7,SP,Masculino,"Influenza A, B",0
2011,7,SP,Masculino,SARS_CoV_2,0
2011,7,SP,Masculino,VSR,0
2011,7,SP,Masculino,"Parainfluenza 1, 2, 3",0
2011,7,SP,Masculino,Adenovirus,0
2011,8,SP,Masculino,"Influenza A, B",1
2011,8,SP,Masculino,SARS_CoV_2,0
2011,8,SP,Masculino,VSR,0
2011,8,SP,Masculino,"Parainfluenza 1, 2, 3",0
2011,8,SP,Masculino,Adenovirus,0
2011,9,SP,Masculino,"Influenza A, B",1
2011,9,SP,Masculino,SARS_CoV_2,0
2011,9,SP,Masculino,VSR,0
2011,9,SP,Masculino,"Parainfluenza 1, 2, 3",0
2011,9,SP,Masculino,Adenovirus,0
2012,4,SP,Masculino,"Influenza A, B",0
2012,4,SP,Masculino,SARS_CoV_2,0
2012,4,SP,Masculino,VSR,0
2012,4,SP,Masculino,"Parainfluenza 1, 2, 3",0
2012,4,SP,Masculino,Adenovirus,0
2015,1,SP,Masculino,"Influenza A, B",1
2015,1,SP,Masculino,SARS_CoV_2,0
2015,1,SP,Masculino,VSR,0
2015,1,SP,Masculino,"Parainfluenza 1, 2, 3",0
2015,1,SP,Masculino,Adenovirus,0
2011,7,PR,Masculino,"Influenza A, B",1
2011,7,PR,Masculino,SARS_CoV_2,0
2011,7,PR,Masculino,VSR,0
2011,7,PR,Masculino,"Parainfluenza 1, 2, 3",0
2011,7,PR,Masculino,Adenovirus,0
2011,9,PR,Masculino,"Influenza A, B",0
2011,9,PR,Masculino,SARS_CoV_2,0
2011,9,PR,Masculino,VSR,0
2011,9,PR,Masculino,"Parainfluenza 1, 2, 3",0
2011,9,PR,Masculino,Adenovirus,0
2012,4,PR,Masculino,"Influenza A, B",0
2012,4,PR,Masculino,SARS_CoV_2,0
2012,4,PR,Masculino,VSR,0
2012,4,PR,Masculino,"Parainfluenza 1, 2, 3",0
2012,4,PR,Masculino,Adenovirus,0
2010,1,SC,Masculino,"Influenza A, B",0
2010,1,SC,Masculino,SARS_CoV_2,0
2010,1,SC,Masculino,VSR,0
2010,1,SC,Masculino,"Parainfluenza 1, 2, 3",0
2010,1,SC,Masculino,Adenovirus,0
2010,2,SC,Masculino,"Influenza A, B",1
2010,2,SC,Masculino,SARS_CoV_2,0
2010,2,SC,Masculino,VSR,0
2010,2,SC,Masculino,"Parainfluenza 1, 2, 3",0
2010,2,SC,Masculino,Adenovirus,0
2011,9,SC,Masculino,"Influenza A, B",1
2011,9,SC,Masculino,SARS_CoV_2,0
2011,9,SC,Masculino,VSR,0
2011,9,SC,Masculino,"Parainfluenza 1, 2, 3",0
2011,9,SC,Masculino,Adenovirus,0
2011,13,SC,Masculino,"Influenza A, B",0
2011,13,SC,Masculino,SARS_CoV_2,0
2011,13,SC,Masculino,VSR,0
2011,13,SC,Masculino,"Parainfluenza 1, 2, 3",0
2011,13,SC,Masculino,Adenovirus,0
2011,14,SC,Masculino,"Influenza A, B",0
2011,14,SC,Masculino,SARS_CoV_2,0
2011,14,SC,Masculino,VSR,0
2011,14,SC,Masculino,"Parainfluenza 1, 2, 3",0
2011,14,SC,Masculino,Adenovirus,0
2012,15,SC,Masculino,"Influenza A, B",0
2012,15,SC,Masculino,SARS_CoV_2,0
2012,15,SC,Masculino,VSR,0
2012,15,SC,Masculino,"Parainfluenza 1, 2, 3",0
2012,15,SC,Masculino,Adenovirus,0
2013,2,SC,Masculino,"Influenza A, B",0
2013,2,SC,Masculino,SARS_CoV_2,0
2013,2,SC,Masculino,VSR,0
2013,2,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,2,SC,Masculino,Adenovirus,0
2013,3,SC,Masculino,"Influenza A, B",0
2013,3,SC,Masculino,SARS_CoV_2,0
2013,3,SC,Masculino,VSR,0
2013,3,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,3,SC,Masculino,Adenovirus,0
2013,6,SC,Masculino,"Influenza A, B",0
2013,6,SC,Masculino,SARS_CoV_2,0
2013,6,SC,Masculino,VSR,0
2013,6,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,6,SC,Masculino,Adenovirus,0
2013,7,SC,Masculino,"Influenza A, B",0
2013,7,SC,Masculino,SARS_CoV_2,0
2013,7,SC,Masculino,VSR,0
2013,7,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,7,SC,Masculino,Adenovirus,0
2013,8,SC,Masculino,"Influenza A, B",0
2013,8,SC,Masculino,SARS_CoV_2,0
2013,8,SC,Masculino,VSR,0
2013,8,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,8,SC,Masculino,Adenovirus,0
2013,12,SC,Masculino,"Influenza A, B",0
2013,12,SC,Masculino,SARS_CoV_2,0
2013,12,SC,Masculino,VSR,0
2013,12,SC,Masculino,"Parainfluenza 1, 2, 3",0
2013,12,SC,Masculino,Adenovirus,0
2014,3,SC,Masculino,"Influenza A, B",0
2014,3,SC,Masculino,SARS_CoV_2,0
2014,3,SC,Masculino,VSR,0
2014,3,SC,Masculino,"Parainfluenza 1, 2, 3",0
2014,3,SC,Masculino,Adenovirus,0
2014,12,SC,Masculino,"Influenza A, B",0
2014,12,SC,Masculino,SARS_CoV_2,0
2014,12,SC,Masculino,VSR,0
2014,12,SC,Masculino,"Parainfluenza 1, 2, 3",0
2014,12,SC,Masculino,Adenovirus,0
2015,3,SC,Masculino,"Influenza A, B",0
2015,3,SC,Masculino,SARS_CoV_2,0
2015,3,SC,Masculino,VSR,0
2015,3,SC,Masculino,"Parainfluenza 1, 2, 3",0
2015,3,SC,Masculino,Adenovirus,0
2015,10,SC,Masculino,"Influenza A, B",0
2015,10,SC,Masculino,SARS_CoV_2,0
2015,10,SC,Masculino,VSR,0
2015,10,SC,Masculino,"Parainfluenza 1, 2, 3",0
2015,10,SC,Masculino,Adenovirus,0
2015,11,SC,Masculino,"Influenza A, B",0
2015,11,SC,Masculino,SARS_CoV_2,0
2015,11,SC,Masculino,VSR,0
2015,11,SC,Masculino,"Parainfluenza 1, 2, 3",0
2015,11,SC,Masculino,Adenovirus,0
2016,4,SC,Masculino,"Influenza A, B",0
2016,4,SC,Masculino,SARS_CoV_2,0
2016,4,SC,Masculino,VSR,0
2016,4,SC,Masculino,"Parainfluenza 1, 2, 3",0
2016,4,SC,Masculino,Adenovirus,0
2016,8,SC,Masculino,"Influenza A, B",1
2016,8,SC,Masculino,SARS_CoV_2,0
2016,8,SC,Masculino,VSR,0
2016,8,SC,Masculino,"Parainfluenza 1, 2, 3",0
2016,8,SC,Masculino,Adenovirus,0
2019,2,SC,Masculino,"Influenza A, B",0
2019,2,SC,Masculino,SARS_CoV_2,0
2019,2,SC,Masculino,VSR,0
2019,2,SC,Masculino,"Parainfluenza 1, 2, 3",0
2019,2,SC,Masculino,Adenovirus,0
2010,2,RS,Masculino,"Influenza A, B",0
2010,2,RS,Masculino,SARS_CoV_2,0
2010,2,RS,Masculino,VSR,0
2010,2,RS,Masculino,"Parainfluenza 1, 2, 3",0
2010,2,RS,Masculino,Adenovirus,0
2010,7,RS,Masculino,"Influenza A, B",0
2010,7,RS,Masculino,SARS_CoV_2,0
2010,7,RS,Masculino,VSR,0
2010,7,RS,Masculino,"Parainfluenza 1, 2, 3",0
2010,7,RS,Masculino,Adenovirus,0
2010,9,RS,Masculino,"Influenza A, B",0
2010,9,RS,Masculino,SARS_CoV_2,0
2010,9,RS,Masculino,VSR,0
2010,9,RS,Masculino,"Parainfluenza 1, 2, 3",0
2010,9,RS,Masculino,Adenovirus,0
2010,13,RS,Masculino,"Influenza A, B",0
2010,13,RS,Masculino,SARS_CoV_2,0
2010,13,RS,Masculino,VSR,0
2010,13,RS,Masculino,"Parainfluenza 1, 2, 3",0
2010,13,RS,Masculino,Adenovirus,0
2011,10,RS,Masculino,"Influenza A, B",2
2011,10,RS,Masculino,SARS_CoV_2,0
2011,10,RS,Masculino,VSR,0
2011,10,RS,Masculino,"Parainfluenza 1, 2, 3",0
2011,10,RS,Masculino,Adenovirus,0
2011,15,RS,Masculino,"Influenza A, B",0
2011,15,RS,Masculino,SARS_CoV_2,0
2011,15,RS,Masculino,VSR,0
2011,15,RS,Masculino,"Parainfluenza 1, 2, 3",0
2011,15,RS,Masculino,Adenovirus,0
2013,3,RS,Masculino,"Influenza A, B",0
2013,3,RS,Masculino,SARS_CoV_2,0
2013,3,RS,Masculino,VSR,0
2013,3,RS,Masculino,"Parainfluenza 1, 2, 3",0
2013,3,RS,Masculino,Adenovirus,1
2013,7,RS,Masculino,"Influenza A, B",0
2013,7,RS,Masculino,SARS_CoV_2,0
2013,7,RS,Masculino,VSR,0
2013,7,RS,Masculino,"Parainfluenza 1, 2, 3",0
2013,7,RS,Masculino,Adenovirus,0
2014,9,RS,Masculino,"Influenza A, B",0
2014,9,RS,Masculino,SARS_CoV_2,0
2014,9,RS,Masculino,VSR,0
2014,9,RS,Masculino,"Parainfluenza 1, 2, 3",0
2014,9,RS,Masculino,Adenovirus,0
2016,4,RS,Masculino,"Influenza A, B",0
2016,4,RS,Masculino,SARS_CoV_2,0
2016,4,RS,Masculino,VSR,0
2016,4,RS,Masculino,"Parainfluenza 1, 2, 3",1
2016,4,RS,Masculino,Adenovirus,0
2018,7,RS,Masculino,"Influenza A, B",0
2018,7,RS,Masculino,SARS_CoV_2,0
2018,7,RS,Masculino,VSR,0
2018,7,RS,Masculino,"Parainfluenza 1, 2, 3",0
2018,7,RS,Masculino,Adenovirus,0
2019,10,RS,Masculino,"Influenza A, B",0
2019,10,RS,Masculino,SARS_CoV_2,0
2019,10,RS,Masculino,VSR,0
2019,10,RS,Masculino,"Parainfluenza 1, 2, 3",0
2019,10,RS,Masculino,Adenovirus,0
2010,11,MS,Masculino,"Influenza A, B",0
2010,11,MS,Masculino,SARS_CoV_2,0
2010,11,MS,Masculino,VSR,0
2010,11,MS,Masculino,"Parainfluenza 1, 2, 3",0
2010,11,MS,Masculino,Adenovirus,0
2013,2,MS,Masculino,"Influenza A, B",0
2013,2,MS,Masculino,SARS_CoV_2,0
2013,2,MS,Masculino,VSR,0
2013,2,MS,Masculino,"Parainfluenza 1, 2, 3",0
2013,2,MS,Masculino,Adenovirus,0
2014,10,MS,Masculino,"Influenza A, B",0
2014,10,MS,Masculino,SARS_CoV_2,0
2014,10,MS,Masculino,VSR,0
2014,10,MS,Masculino,"Parainfluenza 1, 2, 3",0
2014,10,MS,Masculino,Adenovirus,0
2014,14,MS,Masculino,"Influenza A, B",0
2014,14,MS,Masculino,SARS_CoV_2,0
2014,14,MS,Masculino,VSR,0
2014,14,MS,Masculino,"Parainfluenza 1, 2, 3",0
2014,14,MS,Masculino,Adenovirus,1
2015,12,MS,Masculino,"Influenza A, B",0
2015,12,MS,Masculino,SARS_CoV_2,0
2015,12,MS,Masculino,VSR,0
2015,12,MS,Masculino,"Parainfluenza 1, 2, 3",0
2015,12,MS,Masculino,Adenovirus,0
2015,14,MS,Masculino,"Influenza A, B",0
2015,14,MS,Masculino,SARS_CoV_2,0
2015,14,MS,Masculino,VSR,0
2015,14,MS,Masculino,"Parainfluenza 1, 2, 3",0
2015,14,MS,Masculino,Adenovirus,0
2015,16,MS,Masculino,"Influenza A, B",0
2015,16,MS,Masculino,SARS_CoV_2,0
2015,16,MS,Masculino,VSR,0
2015,16,MS,Masculino,"Parainfluenza 1, 2, 3",0
2015,16,MS,Masculino,Adenovirus,0
2016,1,MS,Masculino,"Influenza A, B",0
2016,1,MS,Masculino,SARS_CoV_2,0
2016,1,MS,Masculino,VSR,0
2016,1,MS,Masculino,"Parainfluenza 1, 2, 3",0
2016,1,MS,Masculino,Adenovirus,0
2016,5,MS,Masculino,"Influenza A, B",0
2016,5,MS,Masculino,SARS_CoV_2,0
2016,5,MS,Masculino,VSR,0
2016,5,MS,Masculino,"Parainfluenza 1, 2, 3",0
2016,5,MS,Masculino,Adenovirus,0
2017,1,MS,Masculino,"Influenza A, B",0
2017,1,MS,Masculino,SARS_CoV_2,0
2017,1,MS,Masculino,VSR,0
2017,1,MS,Masculino,"Parainfluenza 1, 2, 3",0
2017,1,MS,Masculino,Adenovirus,0
2018,2,MS,Masculino,"Influenza A, B",0
2018,2,MS,Masculino,SARS_CoV_2,0
2018,2,MS,Masculino,VSR,0
2018,2,MS,Masculino,"Parainfluenza 1, 2, 3",0
2018,2,MS,Masculino,Adenovirus,0
2010,1,MT,Masculino,"Influenza A, B",0
2010,1,MT,Masculino,SARS_CoV_2,0
2010,1,MT,Masculino,VSR,0
2010,1,MT,Masculino,"Parainfluenza 1, 2, 3",0
2010,1,MT,Masculino,Adenovirus,0
2010,7,MT,Masculino,"Influenza A, B",0
2010,7,MT,Masculino,SARS_CoV_2,0
2010,7,MT,Masculino,VSR,0
2010,7,MT,Masculino,"Parainfluenza 1, 2, 3",0
2010,7,MT,Masculino,Adenovirus,0
2010,12,MT,Masculino,"Influenza A, B",0
2010,12,MT,Masculino,SARS_CoV_2,0
2010,12,MT,Masculino,VSR,0
2010,12,MT,Masculino,"Parainfluenza 1, 2, 3",0
2010,12,MT,Masculino,Adenovirus,0
2010,14,MT,Masculino,"Influenza A, B",0
2010,14,MT,Masculino,SARS_CoV_2,0
2010,14,MT,Masculino,VSR,0
2010,14,MT,Masculino,"Parainfluenza 1, 2, 3",0
2010,14,MT,Masculino,Adenovirus,0
2013,9,MT,Masculino,"Influenza A, B",0
2013,9,MT,Masculino,SARS_CoV_2,0
2013,9,MT,Masculino,VSR,0
2013,9,MT,Masculino,"Parainfluenza 1, 2, 3",0
2013,9,MT,Masculino,Adenovirus,0
2014,13,MT,Masculino,"Influenza A, B",1
2014,13,MT,Masculino,SARS_CoV_2,0
2014,13,MT,Masculino,VSR,0
2014,13,MT,Masculino,"Parainfluenza 1, 2, 3",0
2014,13,MT,Masculino,Adenovirus,0
2015,16,MT,Masculino,"Influenza A, B",0
2015,16,MT,Masculino,SARS_CoV_2,0
2015,16,MT,Masculino,VSR,0
2015,16,MT,Masculino,"Parainfluenza 1, 2, 3",0
2015,16,MT,Masculino,Adenovirus,0
2016,9,MT,Masculino,"Influenza A, B",1
2016,9,MT,Masculino,SARS_CoV_2,0
2016,9,MT,Masculino,VSR,0
2016,9,MT,Masculino,"Parainfluenza 1, 2, 3",0
2016,9,MT,Masculino,Adenovirus,0
2017,3,MT,Masculino,"Influenza A, B",0
2017,3,MT,Masculino,SARS_CoV_2,0
2017,3,MT,Masculino,VSR,0
2017,3,MT,Masculino,"Parainfluenza 1, 2, 3",0
2017,3,MT,Masculino,Adenovirus,0
2017,5,MT,Masculino,"Influenza A, B",0
2017,5,MT,Masculino,SARS_CoV_2,0
2017,5,MT,Masculino,VSR,0
2017,5,MT,Masculino,"Parainfluenza 1, 2, 3",0
2017,5,MT,Masculino,Adenovirus,0
2017,11,MT,Masculino,"Influenza A, B",0
2017,11,MT,Masculino,SARS_CoV_2,0
2017,11,MT,Masculino,VSR,0
2017,11,MT,Masculino,"Parainfluenza 1, 2, 3",0
2017,11,MT,Masculino,Adenovirus,0
2018,7,MT,Masculino,"Influenza A, B",0
2018,7,MT,Masculino,SARS_CoV_2,0
2018,7,MT,Masculino,VSR,0
2018,7,MT,Masculino,"Parainfluenza 1, 2, 3",0
2018,7,MT,Masculino,Adenovirus,0
2018,11,MT,Masculino,"Influenza A, B",0
2018,11,MT,Masculino,SARS_CoV_2,0
2018,11,MT,Masculino,VSR,0
2018,11,MT,Masculino,"Parainfluenza 1, 2, 3",0
2018,11,MT,Masculino,Adenovirus,0
2019,7,MT,Masculino,"Influenza A, B",0
2019,7,MT,Masculino,SARS_CoV_2,0
2019,7,MT,Masculino,VSR,0
2019,7,MT,Masculino,"Parainfluenza 1, 2, 3",0
2019,7,MT,Masculino,Adenovirus,0
2019,8,MT,Masculino,"Influenza A, B",0
2019,8,MT,Masculino,SARS_CoV_2,0
2019,8,MT,Masculino,VSR,0
2019,8,MT,Masculino,"Parainfluenza 1, 2, 3",0
2019,8,MT,Masculino,Adenovirus,0
2019,10,MT,Masculino,"Influenza A, B",0
2019,10,MT,Masculino,SARS_CoV_2,0
2019,10,MT,Masculino,VSR,0
2019,10,MT,Masculino,"Parainfluenza 1, 2, 3",0
2019,10,MT,Masculino,Adenovirus,0
2020,7,MT,Masculino,"Influenza A, B",0
2020,7,MT,Masculino,SARS_CoV_2,0
2020,7,MT,Masculino,VSR,0
2020,7,MT,Masculino,"Parainfluenza 1, 2, 3",0
2020,7,MT,Masculino,Adenovirus,0
2010,5,GO,Masculino,"Influenza A, B",0
2010,5,GO,Masculino,SARS_CoV_2,0
2010,5,GO,Masculino,VSR,0
2010,5,GO,Masculino,"Parainfluenza 1, 2, 3",0
2010,5,GO,Masculino,Adenovirus,0
2010,7,GO,Masculino,"Influenza A, B",0
2010,7,GO,Masculino,SARS_CoV_2,0
2010,7,GO,Masculino,VSR,0
2010,7,GO,Masculino,"Parainfluenza 1, 2, 3",0
2010,7,GO,Masculino,Adenovirus,0
2010,8,GO,Masculino,"Influenza A, B",0
2010,8,GO,Masculino,SARS_CoV_2,0
2010,8,GO,Masculino,VSR,0
2010,8,GO,Masculino,"Parainfluenza 1, 2, 3",0
2010,8,GO,Masculino,Adenovirus,0
2011,13,GO,Masculino,"Influenza A, B",0
2011,13,GO,Masculino,SARS_CoV_2,0
2011,13,GO,Masculino,VSR,0
2011,13,GO,Masculino,"Parainfluenza 1, 2, 3",0
2011,13,GO,Masculino,Adenovirus,0
2012,12,GO,Masculino,"Influenza A, B",0
2012,12,GO,Masculino,SARS_CoV_2,0
2012,12,GO,Masculino,VSR,0
2012,12,GO,Masculino,"Parainfluenza 1, 2, 3",0
2012,12,GO,Masculino,Adenovirus,0
2012,14,GO,Masculino,"Influenza A, B",1
2012,14,GO,Masculino,SARS_CoV_2,0
2012,14,GO,Masculino,VSR,0
2012,14,GO,Masculino,"Parainfluenza 1, 2, 3",0
2012,14,GO,Masculino,Adenovirus,0
2013,6,GO,Masculino,"Influenza A, B",0
2013,6,GO,Masculino,SARS_CoV_2,0
2013,6,GO,Masculino,VSR,0
2013,6,GO,Masculino,"Parainfluenza 1, 2, 3",0
2013,6,GO,Masculino,Adenovirus,0
2013,9,GO,Masculino,"Influenza A, B",0
2013,9,GO,Masculino,SARS_CoV_2,0
2013,9,GO,Masculino,VSR,0
2013,9,GO,Masculino,"Parainfluenza 1, 2, 3",0
2013,9,GO,Masculino,Adenovirus,0
2014,4,GO,Masculino,"Influenza A, B",0
2014,4,GO,Masculino,SARS_CoV_2,0
2014,4,GO,Masculino,VSR,0
2014,4,GO,Masculino,"Parainfluenza 1, 2, 3",0
2014,4,GO,Masculino,Adenovirus,0
2014,5,GO,Masculino,"Influenza A, B",0
2014,5,GO,Masculino,SARS_CoV_2,0
2014,5,GO,Masculino,VSR,0
2014,5,GO,Masculino,"Parainfluenza 1, 2, 3",0
2014,5,GO,Masculino,Adenovirus,0
2014,7,GO,Masculino,"Influenza A, B",0
2014,7,GO,Masculino,SARS_CoV_2,0
2014,7,GO,Masculino,VSR,0
2014,7,GO,Masculino,"Parainfluenza 1, 2, 3",0
2014,7,GO,Masculino,Adenovirus,0
2014,15,GO,Masculino,"Influenza A, B",0
2014,15,GO,Masculino,SARS_CoV_2,0
2014,15,GO,Masculino,VSR,0
2014,15,GO,Masculino,"Parainfluenza 1, 2, 3",0
2014,15,GO,Masculino,Adenovirus,0
2015,2,GO,Masculino,"Influenza A, B",0
2015,2,GO,Masculino,SARS_CoV_2,0
2015,2,GO,Masculino,VSR,0
2015,2,GO,Masculino,"Parainfluenza 1, 2, 3",0
2015,2,GO,Masculino,Adenovirus,0
2015,9,GO,Masculino,"Influenza A, B",0
2015,9,GO,Masculino,SARS_CoV_2,0
2015,9,GO,Masculino,VSR,1
2015,9,GO,Masculino,"Parainfluenza 1, 2, 3",0
2015,9,GO,Masculino,Adenovirus,0
2015,13,GO,Masculino,"Influenza A, B",0
2015,13,GO,Masculino,SARS_CoV_2,0
2015,13,GO,Masculino,VSR,0
2015,13,GO,Masculino,"Parainfluenza 1, 2, 3",0
2015,13,GO,Masculino,Adenovirus,0
2016,2,GO,Masculino,"Influenza A, B",0
2016,2,GO,Masculino,SARS_CoV_2,0
2016,2,GO,Masculino,VSR,0
2016,2,GO,Masculino,"Parainfluenza 1, 2, 3",0
2016,2,GO,Masculino,Adenovirus,0
2017,3,GO,Masculino,"Influenza A, B",0
2017,3,GO,Masculino,SARS_CoV_2,0
2017,3,GO,Masculino,VSR,1
2017,3,GO,Masculino,"Parainfluenza 1, 2, 3",0
2017,3,GO,Masculino,Adenovirus,0
2018,1,GO,Masculino,"Influenza A, B",0
2018,1,GO,Masculino,SARS_CoV_2,0
2018,1,GO,Masculino,VSR,0
2018,1,GO,Masculino,"Parainfluenza 1, 2, 3",1
2018,1,GO,Masculino,Adenovirus,0
2018,5,GO,Masculino,"Influenza A, B",0
2018,5,GO,Masculino,SARS_CoV_2,0
2018,5,GO,Masculino,VSR,0
